,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1797,1797,SN001Y_SadDescribed_TrailNo_1091.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1091.jpg,sad,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,1798,SN001Y_SadDescribed_TrailNo_1092.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1092.jpg,sad,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,1799,SN001Y_SadDescribed_TrailNo_1093.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1093.jpg,sad,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,1800,SN001Y_SadDescribed_TrailNo_1094.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1094.jpg,sad,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,1801,SN001Y_SadDescribed_TrailNo_1095.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1095.jpg,sad,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,1802,SN001Y_SadDescribed_TrailNo_1096.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1096.jpg,sad,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,1803,SN001Y_SadDescribed_TrailNo_1097.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1097.jpg,sad,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,1804,SN001Y_SadDescribed_TrailNo_1098.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1098.jpg,sad,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,1805,SN001Y_SadDescribed_TrailNo_1099.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1099.jpg,sad,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,1806,SN001Y_SadDescribed_TrailNo_1100.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1100.jpg,sad,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,1807,SN001Y_SadDescribed_TrailNo_1101.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_1101.jpg,sad,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,1808,SN001Y_SadDescribed_TrailNo_2000.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2000.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
1809,1809,SN001Y_SadDescribed_TrailNo_2001.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2001.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
1810,1810,SN001Y_SadDescribed_TrailNo_2002.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2002.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
1811,1811,SN001Y_SadDescribed_TrailNo_2003.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2003.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
1812,1812,SN001Y_SadDescribed_TrailNo_2004.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2004.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1813,1813,SN001Y_SadDescribed_TrailNo_2005.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2005.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1814,1814,SN001Y_SadDescribed_TrailNo_2024.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2024.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0
1815,1815,SN001Y_SadDescribed_TrailNo_2025.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2025.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0
1816,1816,SN001Y_SadDescribed_TrailNo_2026.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2026.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0
1817,1817,SN001Y_SadDescribed_TrailNo_2027.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2027.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1818,1818,SN001Y_SadDescribed_TrailNo_2028.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2028.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1819,1819,SN001Y_SadDescribed_TrailNo_2029.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2029.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1820,1820,SN001Y_SadDescribed_TrailNo_2030.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2030.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1821,1821,SN001Y_SadDescribed_TrailNo_2031.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2031.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1822,1822,SN001Y_SadDescribed_TrailNo_2032.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2032.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1823,1823,SN001Y_SadDescribed_TrailNo_2033.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2033.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1824,1824,SN001Y_SadDescribed_TrailNo_2034.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2034.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1825,1825,SN001Y_SadDescribed_TrailNo_2035.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2035.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1826,1826,SN001Y_SadDescribed_TrailNo_2036.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2036.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1827,1827,SN001Y_SadDescribed_TrailNo_2037.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2037.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1828,1828,SN001Y_SadDescribed_TrailNo_2038.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2038.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1829,1829,SN001Y_SadDescribed_TrailNo_2039.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2039.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1830,1830,SN001Y_SadDescribed_TrailNo_2040.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2040.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1831,1831,SN001Y_SadDescribed_TrailNo_2041.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2041.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1832,1832,SN001Y_SadDescribed_TrailNo_2042.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2042.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1833,1833,SN001Y_SadDescribed_TrailNo_2043.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2043.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1834,1834,SN001Y_SadDescribed_TrailNo_2044.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2044.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1835,1835,SN001Y_SadDescribed_TrailNo_2045.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2045.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1836,1836,SN001Y_SadDescribed_TrailNo_2046.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2046.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1837,1837,SN001Y_SadDescribed_TrailNo_2047.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2047.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0
1838,1838,SN001Y_SadDescribed_TrailNo_2048.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2048.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1839,1839,SN001Y_SadDescribed_TrailNo_2049.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2049.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1840,1840,SN001Y_SadDescribed_TrailNo_2050.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2050.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1841,1841,SN001Y_SadDescribed_TrailNo_2051.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2051.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1842,1842,SN001Y_SadDescribed_TrailNo_2052.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2052.jpg,sad,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1843,1843,SN001Y_SadDescribed_TrailNo_2053.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2053.jpg,sad,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1844,1844,SN001Y_SadDescribed_TrailNo_2054.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2054.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1845,1845,SN001Y_SadDescribed_TrailNo_2055.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2055.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1846,1846,SN001Y_SadDescribed_TrailNo_2056.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2056.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1847,1847,SN001Y_SadDescribed_TrailNo_2057.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2057.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1848,1848,SN001Y_SadDescribed_TrailNo_2058.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2058.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0
1849,1849,SN001Y_SadDescribed_TrailNo_2059.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2059.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1850,1850,SN001Y_SadDescribed_TrailNo_2060.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2060.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1851,1851,SN001Y_SadDescribed_TrailNo_2061.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2061.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.0
1852,1852,SN001Y_SadDescribed_TrailNo_2062.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2062.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.0
1853,1853,SN001Y_SadDescribed_TrailNo_2063.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2063.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0
1854,1854,SN001Y_SadDescribed_TrailNo_2064.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2064.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1855,1855,SN001Y_SadDescribed_TrailNo_2065.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2065.jpg,sad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,1856,SN001Y_SadDescribed_TrailNo_2066.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2066.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,1857,SN001Y_SadDescribed_TrailNo_2067.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2067.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,1858,SN001Y_SadDescribed_TrailNo_2068.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2068.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,1859,SN001Y_SadDescribed_TrailNo_2069.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2069.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,1860,SN001Y_SadDescribed_TrailNo_2070.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2070.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,1861,SN001Y_SadDescribed_TrailNo_2071.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2071.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,1862,SN001Y_SadDescribed_TrailNo_2072.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2072.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,1863,SN001Y_SadDescribed_TrailNo_2073.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2073.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,1864,SN001Y_SadDescribed_TrailNo_2074.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2074.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,1865,SN001Y_SadDescribed_TrailNo_2075.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2075.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,1866,SN001Y_SadDescribed_TrailNo_2076.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2076.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,1867,SN001Y_SadDescribed_TrailNo_2077.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2077.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1868,1868,SN001Y_SadDescribed_TrailNo_2078.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2078.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0
1869,1869,SN001Y_SadDescribed_TrailNo_2079.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2079.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1870,1870,SN001Y_SadDescribed_TrailNo_2080.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2080.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1871,1871,SN001Y_SadDescribed_TrailNo_2081.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2081.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
1872,1872,SN001Y_SadDescribed_TrailNo_2082.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2082.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1873,1873,SN001Y_SadDescribed_TrailNo_2083.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2083.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1874,1874,SN001Y_SadDescribed_TrailNo_2084.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2084.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1875,1875,SN001Y_SadDescribed_TrailNo_2085.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2085.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1876,1876,SN001Y_SadDescribed_TrailNo_2086.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2086.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1877,1877,SN001Y_SadDescribed_TrailNo_2087.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2087.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1878,1878,SN001Y_SadDescribed_TrailNo_2088.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2088.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1879,1879,SN001Y_SadDescribed_TrailNo_2089.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2089.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1880,1880,SN001Y_SadDescribed_TrailNo_2090.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2090.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1881,1881,SN001Y_SadDescribed_TrailNo_2091.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2091.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1882,1882,SN001Y_SadDescribed_TrailNo_2092.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2092.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1883,1883,SN001Y_SadDescribed_TrailNo_2093.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2093.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1884,1884,SN001Y_SadDescribed_TrailNo_2094.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2094.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1885,1885,SN001Y_SadDescribed_TrailNo_2095.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2095.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1886,1886,SN001Y_SadDescribed_TrailNo_2096.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2096.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1887,1887,SN001Y_SadDescribed_TrailNo_2097.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2097.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1888,1888,SN001Y_SadDescribed_TrailNo_2098.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2098.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1889,1889,SN001Y_SadDescribed_TrailNo_2099.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2099.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1890,1890,SN001Y_SadDescribed_TrailNo_2100.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2100.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1891,1891,SN001Y_SadDescribed_TrailNo_2101.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2101.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1892,1892,SN001Y_SadDescribed_TrailNo_2102.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2102.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
1893,1893,SN001Y_SadDescribed_TrailNo_2103.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/sad/SN001Y_SadDescribed_TrailNo_2103.jpg,sad,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0
